financial_abnormality_detection/results/best_sage_model_74.01.pt
Epoch: 010, Train Loss: 0.1287, Valid Loss: 0.1275, Train AUC: 49.45, Valid AUC: 50.66
Epoch: 7900, Train Loss: 0.0602, Valid Loss: 0.0629, Train AUC: 80.03, Valid AUC: 75.12
Epoch 8000: Learning rate adjusted to 0.001
Epoch: 8000, Train Loss: 0.0605, Valid Loss: 0.0632, Train AUC: 79.88, Valid AUC: 75.02
Epoch 8100: Learning rate adjusted to 0.001
Epoch: 8100, Train Loss: 0.0604, Valid Loss: 0.0631, Train AUC: 80.20, Valid AUC: 75.21
Epoch 8200: Learning rate adjusted to 0.001
Epoch: 8200, Train Loss: 0.0613, Valid Loss: 0.0640, Train AUC: 79.42, Valid AUC: 74.66
Epoch 8300: Learning rate adjusted to 0.001
Epoch: 8300, Train Loss: 0.0603, Valid Loss: 0.0629, Train AUC: 80.00, Valid AUC: 75.01
Epoch 8400: Learning rate adjusted to 0.001
Epoch: 8400, Train Loss: 0.0603, Valid Loss: 0.0627, Train AUC: 79.90, Valid AUC: 75.29
Epoch 8500: Learning rate adjusted to 0.001
Epoch: 8500, Train Loss: 0.0609, Valid Loss: 0.0635, Train AUC: 79.74, Valid AUC: 74.90
Epoch 8600: Learning rate adjusted to 0.001
Epoch: 8600, Train Loss: 0.0603, Valid Loss: 0.0629, Train AUC: 79.88, Valid AUC: 75.08
Epoch 8700: Learning rate adjusted to 0.001
Epoch: 8700, Train Loss: 0.0610, Valid Loss: 0.0636, Train AUC: 79.63, Valid AUC: 74.90
Epoch 8800: Learning rate adjusted to 0.001
Epoch: 8800, Train Loss: 0.0606, Valid Loss: 0.0633, Train AUC: 80.09, Valid AUC: 74.98
Epoch 8900: Learning rate adjusted to 0.001
Epoch: 8900, Train Loss: 0.0606, Valid Loss: 0.0633, Train AUC: 79.68, Valid AUC: 74.86
Epoch 9000: Learning rate adjusted to 0.001
Epoch: 9000, Train Loss: 0.0604, Valid Loss: 0.0631, Train AUC: 79.99, Valid AUC: 75.17
Epoch 9100: Learning rate adjusted to 0.001
Epoch: 9100, Train Loss: 0.0603, Valid Loss: 0.0629, Train AUC: 80.04, Valid AUC: 75.09
Epoch 9200: Learning rate adjusted to 0.001
Epoch: 9200, Train Loss: 0.0604, Valid Loss: 0.0631, Train AUC: 80.16, Valid AUC: 75.23
Epoch 9300: Learning rate adjusted to 0.001
Epoch: 9300, Train Loss: 0.0605, Valid Loss: 0.0631, Train AUC: 79.93, Valid AUC: 74.91
Epoch 9400: Learning rate adjusted to 0.001
Epoch: 9400, Train Loss: 0.0608, Valid Loss: 0.0635, Train AUC: 79.92, Valid AUC: 74.75
Epoch 9500: Learning rate adjusted to 0.001
Epoch: 9500, Train Loss: 0.0609, Valid Loss: 0.0636, Train AUC: 79.70, Valid AUC: 74.73
Epoch 9600: Learning rate adjusted to 0.001
Epoch: 9600, Train Loss: 0.0613, Valid Loss: 0.0640, Train AUC: 79.78, Valid AUC: 74.71
Epoch 9700: Learning rate adjusted to 0.001
Epoch: 9700, Train Loss: 0.0612, Valid Loss: 0.0639, Train AUC: 79.77, Valid AUC: 74.86
Epoch 9800: Learning rate adjusted to 0.001
Epoch: 9800, Train Loss: 0.0616, Valid Loss: 0.0643, Train AUC: 79.49, Valid AUC: 74.68
Epoch 9900: Learning rate adjusted to 0.001
Epoch: 9900, Train Loss: 0.0609, Valid Loss: 0.0636, Train AUC: 79.75, Valid AUC: 74.74
Epoch 10000: Learning rate adjusted to 0.001
Epoch: 10000, Train Loss: 0.0605, Valid Loss: 0.0633, Train AUC: 79.90, Valid AUC: 74.97



/home/wuty/zju_ai_sys/financial_abnormality_detection/results/best_sage_model_hidden128_lr0.01_wd0.0005.pt
Epoch: 010, Loss: 0.1188, Train AUC: 63.19%, Valid AUC: 63.21%
Epoch: 020, Loss: 0.1036, Train AUC: 67.58%, Valid AUC: 67.33%
Epoch: 030, Loss: 0.0705, Train AUC: 69.62%, Valid AUC: 69.13%
Epoch: 040, Loss: 0.0671, Train AUC: 68.28%, Valid AUC: 67.73%
Epoch: 050, Loss: 0.0647, Train AUC: 71.27%, Valid AUC: 70.55%
Epoch: 060, Loss: 0.0638, Train AUC: 72.75%, Valid AUC: 71.70%
Epoch: 070, Loss: 0.0634, Train AUC: 73.50%, Valid AUC: 72.39%
Epoch: 080, Loss: 0.0631, Train AUC: 74.08%, Valid AUC: 72.99%
Epoch: 090, Loss: 0.0629, Train AUC: 74.51%, Valid AUC: 73.35%
Epoch: 100, Loss: 0.0627, Train AUC: 74.75%, Valid AUC: 73.55%
Epoch: 110, Loss: 0.0626, Train AUC: 74.98%, Valid AUC: 73.75%
Epoch: 120, Loss: 0.0625, Train AUC: 75.12%, Valid AUC: 73.88%
Epoch: 130, Loss: 0.0625, Train AUC: 75.27%, Valid AUC: 74.00%
Epoch: 140, Loss: 0.0624, Train AUC: 75.38%, Valid AUC: 74.09%
Epoch: 150, Loss: 0.0624, Train AUC: 75.47%, Valid AUC: 74.18%
Epoch: 160, Loss: 0.0623, Train AUC: 75.54%, Valid AUC: 74.25%
Epoch: 170, Loss: 0.0623, Train AUC: 75.61%, Valid AUC: 74.31%
Epoch: 180, Loss: 0.0623, Train AUC: 75.67%, Valid AUC: 74.37%
Epoch: 190, Loss: 0.0623, Train AUC: 75.71%, Valid AUC: 74.42%
Epoch: 200, Loss: 0.0622, Train AUC: 75.76%, Valid AUC: 74.46%
Epoch: 210, Loss: 0.0622, Train AUC: 75.80%, Valid AUC: 74.50%
Epoch: 220, Loss: 0.0622, Train AUC: 75.84%, Valid AUC: 74.54%
Epoch: 230, Loss: 0.0622, Train AUC: 75.87%, Valid AUC: 74.58%
Epoch: 240, Loss: 0.0622, Train AUC: 75.91%, Valid AUC: 74.62%
Epoch: 250, Loss: 0.0622, Train AUC: 75.95%, Valid AUC: 74.65%
Epoch: 260, Loss: 0.0621, Train AUC: 75.98%, Valid AUC: 74.68%
Epoch: 270, Loss: 0.0621, Train AUC: 76.02%, Valid AUC: 74.72%
Epoch: 280, Loss: 0.0621, Train AUC: 76.05%, Valid AUC: 74.75%
Epoch: 290, Loss: 0.0621, Train AUC: 76.08%, Valid AUC: 74.78%
Epoch: 300, Loss: 0.0621, Train AUC: 76.11%, Valid AUC: 74.80%
Epoch: 310, Loss: 0.0621, Train AUC: 76.14%, Valid AUC: 74.83%
Epoch: 320, Loss: 0.0621, Train AUC: 76.17%, Valid AUC: 74.86%
Epoch: 330, Loss: 0.0620, Train AUC: 76.19%, Valid AUC: 74.88%
Epoch: 340, Loss: 0.0620, Train AUC: 76.22%, Valid AUC: 74.91%
Epoch: 350, Loss: 0.0620, Train AUC: 76.24%, Valid AUC: 74.93%
Epoch: 360, Loss: 0.0620, Train AUC: 76.26%, Valid AUC: 74.95%
Epoch: 370, Loss: 0.0620, Train AUC: 76.28%, Valid AUC: 74.97%
Epoch: 380, Loss: 0.0620, Train AUC: 76.31%, Valid AUC: 74.99%
Epoch: 390, Loss: 0.0620, Train AUC: 76.33%, Valid AUC: 75.01%
Epoch: 400, Loss: 0.0620, Train AUC: 76.35%, Valid AUC: 75.03%
Epoch: 410, Loss: 0.0620, Train AUC: 76.37%, Valid AUC: 75.04%
Epoch: 420, Loss: 0.0620, Train AUC: 76.38%, Valid AUC: 75.06%
Epoch: 430, Loss: 0.0620, Train AUC: 76.40%, Valid AUC: 75.08%
Epoch: 440, Loss: 0.0620, Train AUC: 76.41%, Valid AUC: 75.09%
Epoch: 450, Loss: 0.0619, Train AUC: 76.43%, Valid AUC: 75.10%
Epoch: 460, Loss: 0.0619, Train AUC: 76.44%, Valid AUC: 75.12%
Epoch: 470, Loss: 0.0619, Train AUC: 76.45%, Valid AUC: 75.13%
Epoch: 480, Loss: 0.0619, Train AUC: 76.47%, Valid AUC: 75.14%
Epoch: 490, Loss: 0.0619, Train AUC: 76.48%, Valid AUC: 75.16%
Epoch: 500, Loss: 0.0619, Train AUC: 76.49%, Valid AUC: 75.17%
Epoch: 510, Loss: 0.0619, Train AUC: 76.50%, Valid AUC: 75.18%
Epoch: 520, Loss: 0.0619, Train AUC: 76.51%, Valid AUC: 75.18%
Epoch: 530, Loss: 0.0619, Train AUC: 76.52%, Valid AUC: 75.19%
Epoch: 540, Loss: 0.0619, Train AUC: 76.53%, Valid AUC: 75.20%
Epoch: 550, Loss: 0.0619, Train AUC: 76.54%, Valid AUC: 75.21%
Epoch: 560, Loss: 0.0619, Train AUC: 76.55%, Valid AUC: 75.22%
Epoch: 570, Loss: 0.0619, Train AUC: 76.56%, Valid AUC: 75.22%
Epoch: 580, Loss: 0.0619, Train AUC: 76.57%, Valid AUC: 75.23%
Epoch: 590, Loss: 0.0619, Train AUC: 76.58%, Valid AUC: 75.24%
Epoch: 600, Loss: 0.0619, Train AUC: 76.59%, Valid AUC: 75.25%
Epoch: 610, Loss: 0.0619, Train AUC: 76.59%, Valid AUC: 75.25%
Epoch: 620, Loss: 0.0619, Train AUC: 76.60%, Valid AUC: 75.26%
Epoch: 630, Loss: 0.0619, Train AUC: 76.61%, Valid AUC: 75.27%
Epoch: 640, Loss: 0.0619, Train AUC: 76.62%, Valid AUC: 75.27%
Epoch: 650, Loss: 0.0619, Train AUC: 76.63%, Valid AUC: 75.28%
Epoch: 660, Loss: 0.0619, Train AUC: 76.63%, Valid AUC: 75.29%
Epoch: 670, Loss: 0.0619, Train AUC: 76.64%, Valid AUC: 75.29%
Epoch: 680, Loss: 0.0618, Train AUC: 76.65%, Valid AUC: 75.30%
Epoch: 690, Loss: 0.0618, Train AUC: 76.65%, Valid AUC: 75.30%
Epoch: 700, Loss: 0.0618, Train AUC: 76.66%, Valid AUC: 75.31%
Epoch: 710, Loss: 0.0618, Train AUC: 76.66%, Valid AUC: 75.31%
Epoch: 720, Loss: 0.0618, Train AUC: 76.67%, Valid AUC: 75.31%
Epoch: 730, Loss: 0.0618, Train AUC: 76.67%, Valid AUC: 75.32%
Epoch: 740, Loss: 0.0618, Train AUC: 76.68%, Valid AUC: 75.32%
Epoch: 750, Loss: 0.0618, Train AUC: 76.68%, Valid AUC: 75.33%
Epoch: 760, Loss: 0.0618, Train AUC: 76.69%, Valid AUC: 75.33%
Epoch: 770, Loss: 0.0618, Train AUC: 76.69%, Valid AUC: 75.33%
Epoch: 780, Loss: 0.0618, Train AUC: 76.69%, Valid AUC: 75.34%
Epoch: 790, Loss: 0.0618, Train AUC: 76.70%, Valid AUC: 75.34%
Epoch: 800, Loss: 0.0618, Train AUC: 76.70%, Valid AUC: 75.34%
Epoch: 810, Loss: 0.0618, Train AUC: 76.71%, Valid AUC: 75.35%
Epoch: 820, Loss: 0.0618, Train AUC: 76.71%, Valid AUC: 75.35%
Epoch: 830, Loss: 0.0618, Train AUC: 76.71%, Valid AUC: 75.35%
Epoch: 840, Loss: 0.0618, Train AUC: 76.72%, Valid AUC: 75.36%
Epoch: 850, Loss: 0.0618, Train AUC: 76.72%, Valid AUC: 75.36%
Epoch: 860, Loss: 0.0618, Train AUC: 76.73%, Valid AUC: 75.36%
Epoch: 870, Loss: 0.0618, Train AUC: 76.73%, Valid AUC: 75.36%
Epoch: 880, Loss: 0.0618, Train AUC: 76.73%, Valid AUC: 75.36%
Epoch: 890, Loss: 0.0618, Train AUC: 76.73%, Valid AUC: 75.37%
Epoch: 900, Loss: 0.0618, Train AUC: 76.74%, Valid AUC: 75.37%
Epoch: 910, Loss: 0.0618, Train AUC: 76.74%, Valid AUC: 75.37%
Epoch: 920, Loss: 0.0618, Train AUC: 76.74%, Valid AUC: 75.37%
Epoch: 930, Loss: 0.0618, Train AUC: 76.74%, Valid AUC: 75.38%
Epoch: 940, Loss: 0.0618, Train AUC: 76.75%, Valid AUC: 75.38%
Epoch: 950, Loss: 0.0618, Train AUC: 76.75%, Valid AUC: 75.38%
Epoch: 960, Loss: 0.0618, Train AUC: 76.75%, Valid AUC: 75.38%
Epoch: 970, Loss: 0.0618, Train AUC: 76.75%, Valid AUC: 75.38%
Epoch: 980, Loss: 0.0618, Train AUC: 76.76%, Valid AUC: 75.38%
Epoch: 990, Loss: 0.0618, Train AUC: 76.76%, Valid AUC: 75.38%
Epoch: 1000, Loss: 0.0618, Train AUC: 76.76%, Valid AUC: 75.38%
Epoch: 1010, Loss: 0.0618, Train AUC: 76.76%, Valid AUC: 75.39%
Epoch: 1020, Loss: 0.0618, Train AUC: 76.76%, Valid AUC: 75.39%
Epoch: 1030, Loss: 0.0618, Train AUC: 76.77%, Valid AUC: 75.39%
Epoch: 1040, Loss: 0.0618, Train AUC: 76.77%, Valid AUC: 75.39%
Epoch: 1050, Loss: 0.0618, Train AUC: 76.77%, Valid AUC: 75.39%
Epoch: 1060, Loss: 0.0618, Train AUC: 76.77%, Valid AUC: 75.39%
Epoch: 1070, Loss: 0.0618, Train AUC: 76.77%, Valid AUC: 75.39%
Epoch: 1080, Loss: 0.0618, Train AUC: 76.77%, Valid AUC: 75.39%
Epoch: 1090, Loss: 0.0618, Train AUC: 76.77%, Valid AUC: 75.39%
Epoch: 1100, Loss: 0.0618, Train AUC: 76.77%, Valid AUC: 75.40%
Epoch: 1110, Loss: 0.0618, Train AUC: 76.78%, Valid AUC: 75.39%
Epoch: 1120, Loss: 0.0618, Train AUC: 76.78%, Valid AUC: 75.39%
Epoch: 1130, Loss: 0.0618, Train AUC: 76.78%, Valid AUC: 75.39%
Epoch: 1140, Loss: 0.0618, Train AUC: 76.78%, Valid AUC: 75.39%
Epoch: 1150, Loss: 0.0618, Train AUC: 76.78%, Valid AUC: 75.40%
Epoch: 1160, Loss: 0.0618, Train AUC: 76.78%, Valid AUC: 75.39%
Epoch: 1170, Loss: 0.0618, Train AUC: 76.78%, Valid AUC: 75.39%
Epoch: 1180, Loss: 0.0618, Train AUC: 76.78%, Valid AUC: 75.40%
Epoch: 1190, Loss: 0.0618, Train AUC: 76.79%, Valid AUC: 75.39%
Epoch: 1200, Loss: 0.0618, Train AUC: 76.78%, Valid AUC: 75.40%
Epoch: 1210, Loss: 0.0618, Train AUC: 76.79%, Valid AUC: 75.40%
Epoch: 1220, Loss: 0.0618, Train AUC: 76.79%, Valid AUC: 75.38%
Epoch: 1230, Loss: 0.0618, Train AUC: 76.77%, Valid AUC: 75.40%
Epoch: 1240, Loss: 0.0618, Train AUC: 76.79%, Valid AUC: 75.39%
Epoch: 1250, Loss: 0.0618, Train AUC: 76.79%, Valid AUC: 75.40%
Epoch: 1260, Loss: 0.0618, Train AUC: 76.80%, Valid AUC: 75.40%
Epoch: 1270, Loss: 0.0618, Train AUC: 76.79%, Valid AUC: 75.40%
Epoch: 1280, Loss: 0.0618, Train AUC: 76.79%, Valid AUC: 75.40%
Epoch: 1290, Loss: 0.0618, Train AUC: 76.80%, Valid AUC: 75.39%
Epoch: 1300, Loss: 0.0618, Train AUC: 76.77%, Valid AUC: 75.40%
Epoch: 1310, Loss: 0.0618, Train AUC: 76.80%, Valid AUC: 75.38%
Epoch: 1320, Loss: 0.0618, Train AUC: 76.78%, Valid AUC: 75.40%
Epoch: 1330, Loss: 0.0618, Train AUC: 76.80%, Valid AUC: 75.40%
Epoch: 1340, Loss: 0.0618, Train AUC: 76.80%, Valid AUC: 75.38%
Epoch: 1350, Loss: 0.0618, Train AUC: 76.78%, Valid AUC: 75.40%
Epoch: 1360, Loss: 0.0618, Train AUC: 76.80%, Valid AUC: 75.40%
Epoch: 1370, Loss: 0.0618, Train AUC: 76.80%, Valid AUC: 75.38%
Epoch: 1380, Loss: 0.0618, Train AUC: 76.76%, Valid AUC: 75.39%
Epoch: 1390, Loss: 0.0618, Train AUC: 76.80%, Valid AUC: 75.38%
Epoch: 1400, Loss: 0.0618, Train AUC: 76.80%, Valid AUC: 75.40%
Epoch: 1410, Loss: 0.0618, Train AUC: 76.80%, Valid AUC: 75.40%
Epoch: 1420, Loss: 0.0618, Train AUC: 76.81%, Valid AUC: 75.39%
Epoch: 1430, Loss: 0.0618, Train AUC: 76.79%, Valid AUC: 75.40%
Epoch: 1440, Loss: 0.0618, Train AUC: 76.81%, Valid AUC: 75.41%
Epoch: 1450, Loss: 0.0618, Train AUC: 76.80%, Valid AUC: 75.38%
Epoch: 1460, Loss: 0.0618, Train AUC: 76.78%, Valid AUC: 75.40%
Epoch: 1470, Loss: 0.0618, Train AUC: 76.81%, Valid AUC: 75.40%
Epoch: 1480, Loss: 0.0618, Train AUC: 76.81%, Valid AUC: 75.39%
Epoch: 1490, Loss: 0.0618, Train AUC: 76.78%, Valid AUC: 75.40%
Epoch: 1500, Loss: 0.0618, Train AUC: 76.81%, Valid AUC: 75.38%
Epoch: 1510, Loss: 0.0618, Train AUC: 76.79%, Valid AUC: 75.40%
Epoch: 1520, Loss: 0.0618, Train AUC: 76.81%, Valid AUC: 75.41%
Epoch: 1530, Loss: 0.0618, Train AUC: 76.81%, Valid AUC: 75.39%
Epoch: 1540, Loss: 0.0618, Train AUC: 76.79%, Valid AUC: 75.40%
Epoch: 1550, Loss: 0.0618, Train AUC: 76.81%, Valid AUC: 75.41%
Epoch: 1560, Loss: 0.0618, Train AUC: 76.81%, Valid AUC: 75.38%
Epoch: 1570, Loss: 0.0618, Train AUC: 76.81%, Valid AUC: 75.41%
Epoch: 1580, Loss: 0.0618, Train AUC: 76.79%, Valid AUC: 75.40%
Epoch: 1590, Loss: 0.0618, Train AUC: 76.81%, Valid AUC: 75.38%
Epoch: 1600, Loss: 0.0618, Train AUC: 76.80%, Valid AUC: 75.41%
Epoch: 1610, Loss: 0.0618, Train AUC: 76.81%, Valid AUC: 75.41%
Epoch: 1620, Loss: 0.0618, Train AUC: 76.81%, Valid AUC: 75.39%
Epoch: 1630, Loss: 0.0618, Train AUC: 76.81%, Valid AUC: 75.41%
Epoch: 1640, Loss: 0.0618, Train AUC: 76.76%, Valid AUC: 75.39%
Epoch: 1650, Loss: 0.0618, Train AUC: 76.82%, Valid AUC: 75.39%
Epoch: 1660, Loss: 0.0618, Train AUC: 76.82%, Valid AUC: 75.41%
Epoch: 1670, Loss: 0.0618, Train AUC: 76.79%, Valid AUC: 75.40%
Epoch: 1680, Loss: 0.0618, Train AUC: 76.82%, Valid AUC: 75.39%
Epoch: 1690, Loss: 0.0618, Train AUC: 76.82%, Valid AUC: 75.41%
Epoch: 1700, Loss: 0.0618, Train AUC: 76.77%, Valid AUC: 75.39%
Epoch: 1710, Loss: 0.0618, Train AUC: 76.82%, Valid AUC: 75.40%
Epoch: 1720, Loss: 0.0618, Train AUC: 76.82%, Valid AUC: 75.40%
Epoch: 1730, Loss: 0.0618, Train AUC: 76.77%, Valid AUC: 75.40%
Epoch: 1740, Loss: 0.0618, Train AUC: 76.82%, Valid AUC: 75.41%
Epoch: 1750, Loss: 0.0618, Train AUC: 76.82%, Valid AUC: 75.39%
Epoch: 1760, Loss: 0.0618, Train AUC: 76.78%, Valid AUC: 75.40%
Epoch: 1770, Loss: 0.0618, Train AUC: 76.82%, Valid AUC: 75.41%
Epoch: 1780, Loss: 0.0618, Train AUC: 76.81%, Valid AUC: 75.38%
Epoch: 1790, Loss: 0.0618, Train AUC: 76.81%, Valid AUC: 75.41%
Epoch: 1800, Loss: 0.0618, Train AUC: 76.80%, Valid AUC: 75.41%
Epoch: 1810, Loss: 0.0618, Train AUC: 76.82%, Valid AUC: 75.39%
Epoch: 1820, Loss: 0.0618, Train AUC: 76.83%, Valid AUC: 75.41%
Epoch: 1830, Loss: 0.0618, Train AUC: 76.76%, Valid AUC: 75.39%
Epoch: 1840, Loss: 0.0618, Train AUC: 76.83%, Valid AUC: 75.41%
Epoch: 1850, Loss: 0.0618, Train AUC: 76.83%, Valid AUC: 75.40%
Epoch: 1860, Loss: 0.0618, Train AUC: 76.79%, Valid AUC: 75.40%
Epoch: 1870, Loss: 0.0618, Train AUC: 76.81%, Valid AUC: 75.41%
Epoch: 1880, Loss: 0.0618, Train AUC: 76.82%, Valid AUC: 75.38%
Epoch: 1890, Loss: 0.0618, Train AUC: 76.82%, Valid AUC: 75.41%
Epoch: 1900, Loss: 0.0618, Train AUC: 76.77%, Valid AUC: 75.39%
Epoch: 1910, Loss: 0.0618, Train AUC: 76.83%, Valid AUC: 75.41%
Epoch: 1920, Loss: 0.0618, Train AUC: 76.83%, Valid AUC: 75.39%
Epoch: 1930, Loss: 0.0618, Train AUC: 76.80%, Valid AUC: 75.41%
Epoch: 1940, Loss: 0.0618, Train AUC: 76.80%, Valid AUC: 75.41%
Epoch: 1950, Loss: 0.0618, Train AUC: 76.83%, Valid AUC: 75.39%
Epoch: 1960, Loss: 0.0618, Train AUC: 76.83%, Valid AUC: 75.41%
Epoch: 1970, Loss: 0.0618, Train AUC: 76.76%, Valid AUC: 75.38%
Epoch: 1980, Loss: 0.0618, Train AUC: 76.83%, Valid AUC: 75.41%
Epoch: 1990, Loss: 0.0618, Train AUC: 76.83%, Valid AUC: 75.39%
Epoch: 2000, Loss: 0.0618, Train AUC: 76.79%, Valid AUC: 75.40%
Epoch: 2010, Loss: 0.0618, Train AUC: 76.82%, Valid AUC: 75.41%
Epoch: 2020, Loss: 0.0618, Train AUC: 76.82%, Valid AUC: 75.38%
Epoch: 2030, Loss: 0.0618, Train AUC: 76.83%, Valid AUC: 75.41%
Epoch: 2040, Loss: 0.0618, Train AUC: 76.77%, Valid AUC: 75.39%
Epoch: 2050, Loss: 0.0618, Train AUC: 76.83%, Valid AUC: 75.40%
Epoch: 2060, Loss: 0.0618, Train AUC: 76.83%, Valid AUC: 75.39%
Epoch: 2070, Loss: 0.0618, Train AUC: 76.80%, Valid AUC: 75.40%
Epoch: 2080, Loss: 0.0618, Train AUC: 76.81%, Valid AUC: 75.41%
Epoch: 2090, Loss: 0.0618, Train AUC: 76.82%, Valid AUC: 75.38%
Epoch: 2100, Loss: 0.0618, Train AUC: 76.82%, Valid AUC: 75.41%
Epoch: 2110, Loss: 0.0618, Train AUC: 76.78%, Valid AUC: 75.39%
Epoch: 2120, Loss: 0.0618, Train AUC: 76.84%, Valid AUC: 75.40%
Epoch: 2130, Loss: 0.0618, Train AUC: 76.84%, Valid AUC: 75.41%
Epoch: 2140, Loss: 0.0618, Train AUC: 76.78%, Valid AUC: 75.39%
Epoch: 2150, Loss: 0.0618, Train AUC: 76.83%, Valid AUC: 75.41%
Epoch: 2160, Loss: 0.0618, Train AUC: 76.83%, Valid AUC: 75.38%
Epoch: 2170, Loss: 0.0618, Train AUC: 76.83%, Valid AUC: 75.42%
Epoch: 2180, Loss: 0.0618, Train AUC: 76.77%, Valid AUC: 75.38%
Epoch: 2190, Loss: 0.0618, Train AUC: 76.84%, Valid AUC: 75.40%
Epoch: 2200, Loss: 0.0618, Train AUC: 76.84%, Valid AUC: 75.41%
Epoch: 2210, Loss: 0.0618, Train AUC: 76.79%, Valid AUC: 75.40%
Epoch: 2220, Loss: 0.0618, Train AUC: 76.82%, Valid AUC: 75.41%
Epoch: 2230, Loss: 0.0618, Train AUC: 76.83%, Valid AUC: 75.39%
Epoch: 2240, Loss: 0.0618, Train AUC: 76.84%, Valid AUC: 75.42%
Epoch: 2250, Loss: 0.0618, Train AUC: 76.76%, Valid AUC: 75.37%
Epoch: 2260, Loss: 0.0618, Train AUC: 76.84%, Valid AUC: 75.41%
Epoch: 2270, Loss: 0.0618, Train AUC: 76.84%, Valid AUC: 75.40%
Epoch: 2280, Loss: 0.0618, Train AUC: 76.78%, Valid AUC: 75.39%
Epoch: 2290, Loss: 0.0618, Train AUC: 76.84%, Valid AUC: 75.42%
Epoch: 2300, Loss: 0.0618, Train AUC: 76.83%, Valid AUC: 75.39%
Epoch: 2310, Loss: 0.0618, Train AUC: 76.83%, Valid AUC: 75.42%
Epoch: 2320, Loss: 0.0618, Train AUC: 76.75%, Valid AUC: 75.37%
Epoch: 2330, Loss: 0.0618, Train AUC: 76.85%, Valid AUC: 75.41%
Epoch: 2340, Loss: 0.0618, Train AUC: 76.85%, Valid AUC: 75.41%
Epoch: 2350, Loss: 0.0618, Train AUC: 76.77%, Valid AUC: 75.38%
Epoch: 2360, Loss: 0.0618, Train AUC: 76.85%, Valid AUC: 75.42%
Epoch: 2370, Loss: 0.0618, Train AUC: 76.84%, Valid AUC: 75.39%
Epoch: 2380, Loss: 0.0618, Train AUC: 76.81%, Valid AUC: 75.41%
Epoch: 2390, Loss: 0.0618, Train AUC: 76.80%, Valid AUC: 75.41%
Epoch: 2400, Loss: 0.0618, Train AUC: 76.84%, Valid AUC: 75.40%
Epoch: 2410, Loss: 0.0617, Train AUC: 76.84%, Valid AUC: 75.42%
Epoch: 2420, Loss: 0.0618, Train AUC: 76.76%, Valid AUC: 75.38%
Epoch: 2430, Loss: 0.0618, Train AUC: 76.85%, Valid AUC: 75.41%
Epoch: 2440, Loss: 0.0618, Train AUC: 76.85%, Valid AUC: 75.42%
Epoch: 2450, Loss: 0.0618, Train AUC: 76.77%, Valid AUC: 75.39%
Epoch: 2460, Loss: 0.0617, Train AUC: 76.84%, Valid AUC: 75.42%
Epoch: 2470, Loss: 0.0618, Train AUC: 76.84%, Valid AUC: 75.39%
Epoch: 2480, Loss: 0.0617, Train AUC: 76.82%, Valid AUC: 75.41%
Epoch: 2490, Loss: 0.0618, Train AUC: 76.80%, Valid AUC: 75.41%
Epoch: 2500, Loss: 0.0618, Train AUC: 76.85%, Valid AUC: 75.41%
Epoch: 2510, Loss: 0.0618, Train AUC: 76.85%, Valid AUC: 75.41%
Epoch: 2520, Loss: 0.0618, Train AUC: 76.79%, Valid AUC: 75.40%
Epoch: 2530, Loss: 0.0618, Train AUC: 76.83%, Valid AUC: 75.42%
Epoch: 2540, Loss: 0.0618, Train AUC: 76.85%, Valid AUC: 75.40%
Epoch: 2550, Loss: 0.0617, Train AUC: 76.86%, Valid AUC: 75.43%
Epoch: 2560, Loss: 0.0618, Train AUC: 76.76%, Valid AUC: 75.38%
Epoch: 2570, Loss: 0.0617, Train AUC: 76.86%, Valid AUC: 75.43%
Epoch: 2580, Loss: 0.0618, Train AUC: 76.84%, Valid AUC: 75.39%
Epoch: 2590, Loss: 0.0617, Train AUC: 76.84%, Valid AUC: 75.42%
Epoch: 2600, Loss: 0.0618, Train AUC: 76.77%, Valid AUC: 75.38%
Epoch: 2610, Loss: 0.0617, Train AUC: 76.86%, Valid AUC: 75.43%
Epoch: 2620, Loss: 0.0618, Train AUC: 76.85%, Valid AUC: 75.40%
Epoch: 2630, Loss: 0.0617, Train AUC: 76.83%, Valid AUC: 75.42%
Epoch: 2640, Loss: 0.0618, Train AUC: 76.77%, Valid AUC: 75.38%
Epoch: 2650, Loss: 0.0617, Train AUC: 76.87%, Valid AUC: 75.42%
Epoch: 2660, Loss: 0.0618, Train AUC: 76.85%, Valid AUC: 75.41%
Epoch: 2670, Loss: 0.0617, Train AUC: 76.84%, Valid AUC: 75.42%
Epoch: 2680, Loss: 0.0618, Train AUC: 76.77%, Valid AUC: 75.38%
Epoch: 2690, Loss: 0.0617, Train AUC: 76.86%, Valid AUC: 75.42%
Epoch: 2700, Loss: 0.0618, Train AUC: 76.86%, Valid AUC: 75.41%
Epoch: 2710, Loss: 0.0618, Train AUC: 76.79%, Valid AUC: 75.40%
Epoch: 2720, Loss: 0.0617, Train AUC: 76.85%, Valid AUC: 75.43%
Epoch: 2730, Loss: 0.0618, Train AUC: 76.85%, Valid AUC: 75.40%
Epoch: 2740, Loss: 0.0617, Train AUC: 76.86%, Valid AUC: 75.43%
Epoch: 2750, Loss: 0.0618, Train AUC: 76.77%, Valid AUC: 75.39%
Epoch: 2760, Loss: 0.0617, Train AUC: 76.86%, Valid AUC: 75.43%
Epoch: 2770, Loss: 0.0618, Train AUC: 76.84%, Valid AUC: 75.39%
